,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1682,0,1.6137012404433893,0.680948160149145,1.6779799785102707,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
1683,0,-0.38159658183809775,-1.5009913010689748,-0.8175491414841709,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1684,0,0.10704778280226648,-0.48563333396747344,-0.275467689383088,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1685,1,-0.2187151269579763,0.19237984210030498,-0.14816435821700397,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1686,0,-0.25943549067800664,-0.15659752793458118,-0.2927620597927587,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
1687,0,-0.8295205827584314,-1.274986909046382,-0.8668292734933603,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1688,0,0.3106496014024183,-1.4827115340671475,-0.6506937616643372,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1689,0,-1.0331224013585834,-0.1964806559385678,-0.8003209485122922,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1690,0,1.5322605130033289,1.0897502221900113,1.936491109672173,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1691,0,1.125056875803025,-1.4993295040688086,-0.49323557801098294,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1692,0,0.2699292376823878,-1.3132082400502028,-0.5876487225943895,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1693,0,1.6137012404433893,1.651437608246161,2.689149168827741,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
1694,0,-1.2774445836787653,-0.9991286070188052,-0.9904707864349477,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
1695,0,0.8807346934828432,0.19736523310080323,0.6574797694641122,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1696,0,-1.1960038562387045,0.6826099571493112,-0.8889545968618547,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
1697,0,1.2472179669631163,0.3585595421169173,1.071243169686299,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1698,0,1.572980876723359,0.66599198714765,1.708553954770224,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1699,0,0.39209032884247874,-1.4660935640654862,-0.5830824793867341,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1700,0,0.5956921474426308,-1.4727407520661506,-0.5897443414578063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1701,0,1.3693790581232073,1.2526063282062918,1.9127113503588753,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0
1702,0,-0.4630373092781585,1.3174164112127706,-0.03506711703029239,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0
1703,0,-0.8702409464784621,-0.9675544640156493,-0.8182329750080226,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1704,0,-1.2774445836787653,1.1628692901973208,-0.9617718375791037,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1705,1,0.9214550572028734,0.8537750481664221,1.219899754113303,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1706,0,1.491540149283298,1.0930738161903437,1.9693592371089197,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
1707,1,-1.1960038562387045,0.30205844411126875,-0.9191315084950558,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1708,0,-1.1552834925186743,0.32033821111309674,-0.8735573130022245,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
1709,1,-0.09655403579788535,0.14418772909548722,-0.0819869204248965,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1710,0,-1.114563128798644,0.5978583101408389,-0.8214756694598359,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1711,0,1.572980876723359,-1.341458789053027,-0.2445628259341738,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1712,0,-0.13727439951791573,-0.3161300399505288,-0.29097526897237186,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1713,0,0.7992939660427824,-0.11339080593026164,0.3925714859823062,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1714,0,1.4508197855632678,0.3984426701209043,1.3030406751261205,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1715,0,0.5549717837226001,-1.5076384890696393,-0.5787809459302472,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1716,0,-0.992402037638553,-0.33274800995218995,-0.8125196562119706,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
1717,0,1.6137012404433893,-1.4976677070686426,-0.3784618417335378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1718,0,-0.6259187641582799,-1.491020519067978,-0.863211573560725,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1719,0,-1.1960038562387045,1.4354039982245654,-0.8652189558404189,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1720,1,-1.236724219958735,0.6327560471443273,-0.9335581899337352,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1721,0,-0.9516816739185225,0.31535282011259813,-0.7235771798193783,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1722,0,0.7585736023227518,-0.2779087089467079,0.28622434345038933,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
1723,0,-1.0738427650786138,-1.4843733310673135,-0.9615071278279353,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1724,0,-1.1960038562387045,1.0016749811812071,-0.8852486603454968,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1725,1,-0.6259187641582799,0.9784098231788814,-0.2962915231416711,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1726,0,-0.09655403579788535,-0.49394231896830404,-0.3696161242153262,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1727,0,-0.05583367207785499,0.20899781210196614,-0.049229088717803314,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1728,0,0.51425142000257,0.5612987761371845,0.5907287938778063,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1729,0,1.2879383306831464,0.8205391081630994,1.5057201079374145,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1730,0,-1.2774445836787653,-0.16324471593524548,-0.9793750360318043,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
1731,1,-1.2774445836787653,0.16080569909714837,-0.9750735025753173,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
1732,1,1.1657772395230555,1.137942335194829,1.6277733623719919,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1733,0,-1.2774445836787653,-1.519271068070802,-0.9973752991112574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1734,0,-0.9516816739185225,-0.6435040489832552,-0.8210124273952911,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
1735,0,1.6137012404433893,1.651437608246161,2.568044457668185,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1736,0,-1.2774445836787653,-1.5043148950693068,-0.997176766797881,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1737,0,-1.0331224013585834,-0.6817253799870759,-0.8674910478712813,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1738,0,1.3693790581232073,0.8570986421667542,1.6990905811659525,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1739,0,-1.2774445836787653,0.17077648109814558,-0.974941147699733,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
1740,0,0.3106496014024183,-1.4744025490663168,-0.676966204467804,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1741,0,-0.6666391278783101,0.22063039110312907,-0.4710220180587656,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
1742,0,-1.236724219958735,0.7440964461554579,-0.9247124724155235,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
1743,0,1.4100994218432374,-1.3265026160515316,-0.3071666820855075,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1744,0,0.3513699651224485,1.3190782082129364,0.8304455327067504,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
1745,0,0.9621754209229035,-1.4943441130683102,-0.5116990831549809,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1746,0,1.6137012404433893,1.7179094882528063,2.529661543748763,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
1747,0,-1.1960038562387045,0.664330190147484,-0.8889325377159241,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
1748,0,0.8807346934828432,-1.4860351280674797,-0.5194197842307267,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1749,1,0.7992939660427824,1.5284646302338682,1.5671989476462829,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1750,0,0.7178532386027217,0.8288480931639302,0.8932920394633218,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
1751,0,-0.748079855318371,0.8371570781647609,-0.48588988241605896,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1752,0,-0.2187151269579763,-0.5338254469722908,-0.37852801917132994,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1753,1,1.6137012404433893,1.0581760791868549,2.006396543126569,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1754,0,1.2064976032430856,0.31701461711276424,1.0669195770838809,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
1755,0,-0.8295205827584314,-0.3477041829536854,-0.7170256134779596,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1756,1,0.47353105628253944,0.33529438411459145,0.43602800346578996,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1757,0,0.8807346934828432,0.5047976781315363,0.9186821164295604,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1758,0,1.4508197855632678,-1.4860351280674797,-0.3939032438850296,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1759,0,-0.5037576729981887,-1.5076384890696393,-0.8225124493185789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1760,0,0.7178532386027217,-0.32776261895169173,0.14751643383813204,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1761,0,1.0436161483629642,-1.3397969920528607,-0.33800536809662957,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1762,0,0.10704778280226648,0.827186296163764,0.38906408177932433,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1763,0,-1.236724219958735,-0.6435040489832552,-0.9700660764490477,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1764,0,1.2472179669631163,0.36354493311741554,1.057500321771471,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1765,0,1.0436161483629642,1.525141036233536,1.8736666620615319,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0
1766,0,-0.2187151269579763,-1.4694171580658184,-0.74843783728328,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1767,0,1.572980876723359,1.6747027662484868,2.5581399011453,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
1768,0,1.2472179669631163,-0.20645143793956464,0.5399045216534679,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1769,0,1.572980876723359,0.9468356801757247,1.9366675828396185,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
1770,1,0.3513699651224485,1.609892683242008,1.0631474631297309,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1771,1,-0.7888002190384013,0.8554368451665881,-0.47585297101758933,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1772,0,-1.236724219958735,0.47322353512837967,-0.9424039074519469,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1773,0,1.4508197855632678,-1.509300286069805,-0.4354847339644038,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1774,0,-1.2774445836787653,-0.5321636499721247,-0.9842721664284202,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1775,1,1.3286586944031766,1.47196353222822,2.1302365883815324,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
1776,1,1.6137012404433893,-1.3215172250510334,-0.21052556376309986,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1777,0,-0.17799476323794608,-0.32776261895169173,-0.3417333637589183,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1778,0,1.6137012404433893,-1.329826210051864,-0.18557666971547546,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1779,0,-1.236724219958735,0.8770402061687479,-0.9314405119243877,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1780,0,-0.5851984004382494,-1.4827115340671475,-0.8333434899705539,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1781,1,1.125056875803025,1.3157546142126042,1.791077219696982,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
1782,1,-0.25943549067800664,0.04281811208535383,-0.2767691789929994,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
1783,0,-1.2774445836787653,0.22893937610395984,-0.9741690775921584,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
1784,0,-1.1552834925186743,-1.4760643460664828,-0.9715881575182662,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1785,0,1.4508197855632678,0.9119379431722363,1.8146363875509726,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
1786,0,0.2292088739623576,0.6477122201458227,0.43446180410471,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1787,1,0.39209032884247874,1.3440051632154286,1.0232865864329512,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
1788,0,1.002895784642934,-1.5009913010689748,-0.5053681082728693,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1789,0,0.8807346934828432,-1.1420431490330922,-0.2904679086159658,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1790,0,-0.8295205827584314,0.44331118912538914,-0.5878472549077659,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1791,0,0.47353105628253944,-0.10840541492976341,0.19520830734031083,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1792,0,0.39209032884247874,0.15415851109648443,0.34348988628649313,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1793,0,1.6137012404433893,-1.329826210051864,-0.22506254093143288,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1794,0,1.572980876723359,0.8737166121684153,1.77091516031632,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1795,0,-0.544478036718219,0.827186296163764,-0.22883465488558302,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1796,0,-0.38159658183809775,0.2954112561106048,-0.281026594157625,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
1797,0,-0.09655403579788535,-1.5076384890696393,-0.7505555152926274,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1798,0,0.10704778280226648,-1.2816340970470463,-0.5844942647262992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1799,0,-0.9109613101984922,1.1279715531938326,-0.5763985581697313,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1800,0,-1.2774445836787653,-0.6950197559884049,-0.986433962729629,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1801,0,-0.42231694555812815,0.1641292930974809,-0.34824081180847544,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1802,0,-1.0331224013585834,-0.8711702380060141,-0.8822486164989212,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1803,0,0.14776814652229683,-0.387587310957672,-0.16698080969589318,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
1804,0,0.0663274190822361,-1.4660935640654862,-0.6897163908157499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1805,0,1.6137012404433893,-0.01035939191996217,1.0766035421474593,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1806,0,0.14776814652229683,-1.3181936310507012,-0.5950605956271056,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1807,0,-1.2774445836787653,0.3851482941195749,-0.9720955178746724,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1808,0,-0.38159658183809775,0.4782089261288783,-0.2659381383410246,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
1809,1,-0.015113308357824623,0.6726391751483147,0.1598474964133949,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
1810,0,1.572980876723359,1.0099839661820376,1.9814035307870832,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1811,1,-0.38159658183809775,0.4848561141295422,-0.19607682317848985,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1812,0,-0.6259187641582799,1.0598378761870213,-0.3050710632220907,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
1813,0,-1.2774445836787653,0.3568977451167512,-0.9724705233554943,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
1814,0,-0.8295205827584314,-1.4976677070686426,-0.8918002266869154,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1815,0,1.6137012404433893,-1.4710789550659846,-0.343012794222899,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1816,0,-1.2774445836787653,-1.5142856770703037,-0.9973091216734654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1817,1,1.6137012404433893,1.1163389741926693,2.0513530825333404,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1818,0,1.125056875803025,0.3186764141129299,0.9589400577530922,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1819,0,1.1657772395230555,-0.44575020596348625,0.42559402744056773,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1820,0,-1.0738427650786138,-0.6351950639824246,-0.8630792186851408,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1821,1,-0.015113308357824623,0.6826099571493112,0.1682520310129924,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1822,0,-0.05583367207785499,0.7241548821534642,0.1842669709586824,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0
1823,0,-0.544478036718219,0.30205844411126875,-0.37731476614514137,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1824,0,1.6137012404433893,-1.4777261430666488,-0.3876163872947794,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1825,0,-0.015113308357824623,-0.3510277769540172,-0.23829802848985432,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1826,0,1.3286586944031766,0.8604222361670868,1.6108760565890736,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
1827,0,0.51425142000257,-0.46070637896498173,0.02387492089654465,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
1828,0,0.39209032884247874,-1.3198554280508674,-0.5867222384653,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1829,0,-0.992402037638553,0.33529438411459145,-0.7532246719502423,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1830,0,-0.015113308357824623,-1.4710789550659846,-0.6983635760205854,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1831,1,-0.42231694555812815,-0.04027173792295233,-0.3961532767699613,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1832,1,1.002895784642934,-0.6617838159850824,0.12936175673716382,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
1833,0,-1.2774445836787653,-0.5587524019747828,-0.9846251127633114,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1834,1,-1.2774445836787653,-0.6534748309842519,-0.9858824840813614,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1835,0,-1.2774445836787653,-0.656798424984584,-0.9859266023732228,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1836,0,-0.3408762181180674,1.0382345151848615,-0.06939114809846546,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1837,0,-1.2774445836787653,-1.4860351280674797,-0.9969341161926435,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1838,1,0.8807346934828432,0.8404806721650927,1.1700460843099152,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
1839,0,-1.1552834925186743,-1.3115464430500365,-0.954183491378942,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1840,0,1.3286586944031766,1.4586691562268908,2.0551251964874906,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0
1841,0,0.9621754209229035,-1.3447823830533592,-0.44913934529550864,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1842,0,0.51425142000257,0.3718539181182463,0.4385648052478207,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
1843,0,1.572980876723359,-1.4976677070686426,-0.38113099839115294,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1844,0,1.0843365120829949,0.05445069108651675,0.7405103947472763,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1845,0,1.491540149283298,-0.9642308700153169,0.0937582952050101,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1846,0,-0.544478036718219,-1.5275800530716328,-0.8826015628338125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1847,0,0.9214550572028734,-1.5076384890696393,-0.5279787328518394,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1848,0,0.2292088739623576,-1.5109620830699715,-0.6724661386979406,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1849,0,-0.9109613101984922,-0.6385186579827568,-0.8281595906768388,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
1850,1,0.5956921474426308,0.08934842809000551,0.42894701762203447,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1851,0,-1.236724219958735,-0.9858342310174765,-0.9754485080561391,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
1852,0,-1.2774445836787653,-0.616915296980597,-0.9853971828708861,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1853,0,-1.2774445836787653,-0.6518130339840857,-0.9858604249354308,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1854,1,-1.2774445836787653,-0.7132995229902324,-0.9866766133348668,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
